facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,(520) 872-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
030011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,(520) 873-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,(928) 445-2700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,(928) 336-7600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
030014,HONOR HEALTH JOHN C. LINCOLN MEDICAL CENTER,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,(602) 943-2381,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85122,PINAL,(520) 381-6300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
030022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,(602) 344-5011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.10,,01/01/2023,12/31/2023
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,(928) 779-3366,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
030024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,(602) 406-8225,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
030030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,(602) 249-0212,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,(480) 728-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
030037,HONORHEALTH TEMPE MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,(602) 251-8156,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
030038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,(480) 882-4004,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,COCHISE,(520) 263-2220,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86401,MOHAVE,(928) 757-2101,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.85,,01/01/2023,12/31/2023
030061,BANNER BOSWELL MEDICAL CENTER,13632 N 99TH AVE,SUN CITY,AZ,85351,MARICOPA,(623) 832-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,(928) 537-4375,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.90,,01/01/2023,12/31/2023
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,85719,PIMA,(520) 874-4189,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,(480) 412-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,(928) 855-8185,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FT. DEFIANCE,AZ,86504,APACHE,(928) 729-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,01/01/2023,12/31/2023
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,(928) 283-2501,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.79,,01/01/2023,12/31/2023
030074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,85634,PIMA,(520) 362-7003,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,(602) 263-1200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.81,,01/01/2023,12/31/2023
030083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,(602) 923-5609,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,(928) 674-7001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.65,,01/01/2023,12/31/2023
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,(520) 469-8100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,(480) 323-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 321-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,(602) 865-4470,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,(623) 879-6100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,(623) 524-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
030094,ABRAZO ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,(623) 561-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,(928) 763-2273,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,01/01/2023,12/31/2023
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,(480) 342-4201,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,(480) 854-5050,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,(480) 832-4770,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.81,,01/01/2023,12/31/2023
030108,THE CORE INSTITUTE SPECIALTY HOSP,6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,(602) 795-6020,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,01/01/2023,12/31/2023
030110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,(623) 882-1970,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,(520) 874-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,(480) 603-9000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,01/01/2023,12/31/2023
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,(928) 338-4911,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.62,,01/01/2023,12/31/2023
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,(520) 901-3500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,(623) 327-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,(928) 788-2273,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.83,,01/01/2023,12/31/2023
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,(480) 728-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030121,HONORHEALTH MOUNTAIN VISTA MEDICAL CENTER,1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,(480) 358-6100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,(480) 543-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
030123,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,(480) 324-7001,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,PINAL,(480) 394-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,01/01/2023,12/31/2023
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,(480) 733-3300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.81,,01/01/2023,12/31/2023
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,(623) 584-5100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,01/01/2023,12/31/2023
030138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,(623) 207-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
030139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,9130 EAST ELLIOT ROAD,MESA,AZ,85212,MARICOPA,(480) 410-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
030146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,33400 NORTH 32ND AVENUE,PHOENIX,AZ,85085,MARICOPA,(480) 882-4327,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
030147,BANNER OCOTILLO MEDICAL CENTER,1405 SOUTH ALMA SCHOOL ROAD,CHANDLER,AZ,85286,MARICOPA,(480) 256-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
030148,NORTHWEST MEDICAL CENTER SAHUARITA,16260 SOUTH RANCHO SAHUARITA BOULEVARD,SAHUARITA,AZ,85629,PIMA,(520) 416-7100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
030152,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,19060 NORTH JOHN WAYNE PARKWAY,MARICOPA,AZ,85139,PINAL,(910) 988-9080,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
030153,EAST VALLEY ER & HOSPITAL,5656 SOUTH POWER RD,GILBERT,AZ,85295,MARICOPA,(713) 660-0557,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
030154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,2648 SOUTH ARABY RD,YUMA,AZ,85365,YUMA,(469) 341-7800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,01/01/2023,12/31/2023
030155,EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,2365 HIGHWAY 95,BULLHEAD CITY,AZ,86442,MOHAVE,(469) 341-7800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,(928) 684-5421,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,(520) 586-2261,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,(520) 384-3541,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,(928) 645-2424,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,(928) 737-6000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LAPAZ,(928) 669-2137,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,AZ,85147,PINAL,(520) 562-3321,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031309,SAGE MEMORIAL HOSPITAL,HIGHWAY 264 WEST AND 191 SOUTH,GANADO,AZ,86505,APACHE,(928) 755-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,(928) 289-4691,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,(520) 432-6401,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,(520) 285-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,(928) 402-1122,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,(928) 333-4368,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LAPAZ,(928) 669-9201,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031318,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,(928) 474-3222,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031319,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,(928) 348-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
031320,SAN CARLOS APACHE HEALTHCARE CORPORATION,103 MEDICINE WAY ROAD,PERIDOT,AZ,85542,GILA,(928) 475-1200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,(602) 933-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,(479) 524-4141,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,(479) 754-5454,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
040004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 463-5113,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
040007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,(501) 552-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,(479) 338-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,(479) 495-2241,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,(501) 278-3100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,(479) 394-6100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,(501) 686-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,(870) 414-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
040018,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,VAN BUREN,AR,72956,CRAWFORD,(479) 474-3401,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,(870) 261-0000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
040020,ST BERNARDS MEDICAL CENTER,225 E WASHINGTON AVE,JONESBORO,AR,72401,CRAIGHEAD,(870) 972-4100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,(479) 751-5711,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
040026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,(501) 622-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,01/01/2023,12/31/2023
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,(870) 508-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
040029,"CONWAY REGIONAL MEDICAL CENTER, INC",2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,(501) 329-3831,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,(501) 202-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
040039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,(870) 239-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,01/01/2023,12/31/2023
040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,(479) 968-2841,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
